1,2
0xc7094fce0476b224a99e9186d6757022bc989245,1.0
0x18b1723c329ce96c001dca22af175778476f87ca,1.0
0x86364f69723ed131b89d2e28c6457e02ad0d8aa9,1.0
0xb46a2fd67e275b1dbb1f6c1b55c26ecc3aff1aa2,1.0
0xb0d8f67600b6daee83d7bdfbfe0091098a545aa6,1.0
0x91690be5446ec084f22fb2bd542b3d58e98abaa4,1.0
0x435aeddda07f2e0e40e75c940d2d8c88af30faa8,1.0
0x93803d334edff050eb333f0337ac0e728932baa3,1.0
0xa7f1ce6e4adc376fc610861076408aa79cd9a226,1.0
0x79d25167e16ca3f9925037cd7a1b3ba4f6e98aa1,1.0
0x4b21c366ceab894fe63d1d4da5f8c93cd54e7781,1.0
0x6c9228b29795802374855eb8be3a086aa11a5aa5,1.0
0x9f5aa14327fb4b61f6f7f1b205501fd1a66bc183,1.0
0x26e16d39c35db596f3bcc0c4a681a4b695e03aa0,1.0
0x26945ad8bf9671c175776371a071a7d9c2d42aa7,1.0
0xc036c021402451242cd413a6a6b863ff41b8e6ac,1.0
0x7bf37710f7139be98db50b2259051f84e41397f8,1.0
0x6b60edeab595a8e908e12ee2c11e744883b2d61a,1.0
0x827f2155e5d6cc98b176c0d6033cc08849e7a863,1.0
0x495fc90677e398d70b5066f294337f164a996b52,1.0
0xa2460960451ec2482b2ee668c844d59aa7f2f7f1,1.0
0x67a0fe77d11bb228e4abc8303e11a70221ece23d,1.0
0xc40326ea38b5b7ad6f21b6d2725a736320b2b13a,1.0
0x2f73d8cf6974c675e8fb695180eebb693a0c90f4,1.0
0x594185ad7267edbc4d909660e36dae73642279ac,1.0
0x4c1828e25724846b84b75fe89d984464da43a3b5,1.0
0x17c434152967287d37601a331c998f7569532d58,1.0
0x4a3416da2690142c4d29833c3ccba07ad91fd2e5,1.0
0x10a262209be8c3e5293b4d2744c7591180b06fb5,1.0
0xaa8c135316894210564b4bd6a62d711efffe6ab3,1.0
0x5c82309fb96679c4a246effb6cae82e4f5a503a9,1.0
0x7a3a97e9548c1d7b6b271586c3df7d598401195d,1.0
0xc16c6707c225bcfe6cb45d70c2c3b60fa1dd8684,1.0
0x476cf12d3a58803a6396fa9d996b16bd5fd5bc97,1.0
0x76d70b9f4d57b9a142402a10e6dd66d23434d663,1.0
0x1300ad33bb8615e965d9ae24faefd917859c5169,1.0
0x534a350439c0d8ef6bd87dbd8ae87a98d7a19fee,1.0
