rewards_to_collect_till_now,projected_rewards_to_collect,rewards_till_now,projected_rewards,account,last_sync_time,last_sync_time_epoch,now_utc,now_epoch,last_redeem_time,last_redeem_time_epoch,last_collect_time,last_collect_time_epoch,basic_start,seed_start,program_end,actual_stake,virtual_stake,actual_base,virtual_base,last_sync_reward,total_boost,collected_rewards
545.2230901673842,1633.218714,545.2230901673842,1633.218714,\xd7788aa49587bef3e2b9605ca666b5ca2fd31b59,2021-09-03T10:32:30+00:00,1630665150,2021-10-18T20:59:41+00:00,1634590781.373246,,0,,0,1627387200,1630065600,1642424400,24000.000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,0,0
293.56630303813705,1177.86489790619,747.0821429581371,1631.38073782619,\xccebe8104a3aa1a440461f5f4f6c38fbdfb30802,2021-09-18T18:41:50+00:00,1631990510,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-26T14:59:10+00:00,1627311550,2021-09-18T18:36:00+00:00,1631990160,1627387200,1630065600,1642424400,12603.000000000000,0.000000000000000000000000000000000000,5787,7032,453.5503243700000000,3170,453.5158399200000000
780.7219881579846,1629.72722484,780.7219881579846,1629.72722484,\x5e87b43f8077f53fe5fb998a97ffacd299267323,2021-08-15T14:47:45+00:00,1629038865,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-26T21:13:10+00:00,1627333990,,0,1627387200,1630065600,1642424400,12100.000000000000,0.000000000000000000000000000000000000,5787,7032,179.0069572005000000,3170,0
774.2697403219681,1616.2584048,774.2697403219681,1616.2584048,\x22ffd919b46d45c53adc6283b446afe896c2345e,2021-07-26T18:52:50+00:00,1627325570,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-26T18:45:30+00:00,1627325130,,0,1627387200,1630065600,1642424400,12000.000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,3170,0
754.8741954742839,1605.5090100009577,754.8741954742839,1605.5090100009577,\x8dcf30b6c050837af7a91158145153e97fa0c5aa,2021-09-22T14:13:45+00:00,1632320025,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-30T09:59:35+00:00,1627639175,,0,1627387200,1630065600,1642424400,12123.224700000000,0.000000000000000000000000000000000000,5787,7032,508.2979299672520785,3170,0
76.86810933431377,932.9670010276001,730.7317763457088,1586.830668038995,\x91ba7d1cb45cb17ddd5526253a0c791e3d413bc5,2021-10-10T17:36:50+00:00,1633887410,2021-10-18T20:59:41+00:00,1634590781.373246,2021-09-17T16:57:35+00:00,1631897855,2021-10-10T17:36:50+00:00,1633887410,1627387200,1630065600,1642424400,11030.000000000000,0.000000000000000000000000000000000000,5787,7032,653.8636670113950000,4121,653.8636670113950000
89.09566133938608,958.6355074325396,713.2693135799211,1582.8091596730746,\xde6f17794861e1e13104285cd2dabfc478bfb679,2021-10-09T14:05:00+00:00,1633788300,2021-10-18T20:59:41+00:00,1634590781.373246,2021-09-17T17:43:25+00:00,1631900605,2021-10-09T14:01:55+00:00,1633788115,1627387200,1630065600,1642424400,11203.173600000000,0.000000000000000000000000000000000000,5787,7032,624.1930433359550000,4121,624.1736522405350000
90.59974613550986,1099.5236469460244,573.1506878418182,1582.0745886523327,\x7e50347f8c294a126978159eca243a741c9546ea,2021-10-10T17:35:35+00:00,1633887335,2021-10-18T20:59:41+00:00,1634590781.373246,,0,2021-10-10T17:35:35+00:00,1633887335,1627387200,1630065600,1642424400,22255.763800000000,0.000000000000000000000000000000000000,5787,7032,482.5509417063083610,0,482.5509417063083610
2.5228218915143543,1164.2684414800924,419.31450082693823,1581.0601204155164,\xe000adb6f47c7461694bcb69bf51bab8087d819d,2021-10-18T16:17:10+00:00,1634573830,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-23T20:35:25+00:00,1627072525,2021-10-18T16:16:10+00:00,1634573770,1627387200,1630065600,1642424400,16557.167600000000,0.000000000000000000000000000000000000,5787,7032,416.8005689452863765,3170,416.7916789354238505
77.30400044096893,951.0479180548667,703.5006974943922,1577.24461510829,\xbd1ea07bcc208715e099588add684ed78f3ff3ed,2021-10-10T21:47:15+00:00,1633902435,2021-10-18T20:59:41+00:00,1634590781.373246,2021-09-19T07:31:45+00:00,1632036705,2021-10-10T20:27:40+00:00,1633897660,1627387200,1630065600,1642424400,10580.318200000000,0.000000000000000000000000000000000000,5787,7032,626.7241162626795630,4755,626.1966970534232880
711.60748305538,1574.58946209125,711.60748305538,1574.58946209125,\xe6d4f8876e2a6be510eaafbf4b6c16bfb786ef20,2021-09-22T18:38:55+00:00,1632335935,2021-10-18T20:59:41+00:00,1634590781.373246,2021-09-22T18:38:55+00:00,1632335935,,0,1627387200,1630065600,1642424400,10450.000000000000,0.000000000000000000000000000000000000,5787,7032,463.2048126777500000,4755,0
110.34080247215093,929.5796699760677,753.3496494244913,1572.5885169284081,\xc5232a75366a9b40a616aa606636548db716f038,2021-10-06T15:54:55+00:00,1633535695,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-26T18:25:10+00:00,1627323910,2021-10-06T15:54:55+00:00,1633535695,1627387200,1630065600,1642424400,11675.770500000000,0.000000000000000000000000000000000000,5787,7032,643.0088469523404075,3170,643.0088469523404075
726.6344437819681,1568.62310826,726.6344437819681,1568.62310826,\xcec4384d5f0746d2ab0262a7a8141a0427a50db0,2021-08-01T15:06:25+00:00,1627830385,2021-10-18T20:59:41+00:00,1634590781.373246,2021-08-01T15:05:35+00:00,1627830335,,0,1627387200,1630065600,1642424400,12000.000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,3170,0
654.3891434268616,1563.22815453504,654.3891434268616,1563.22815453504,\x894a056f19937ee27e6ca363a7b5510e501a785e,2021-09-18T01:04:50+00:00,1631927090,2021-10-18T20:59:41+00:00,1634590781.373246,,0,,0,1627387200,1630065600,1642424400,20048.000000000000,0.000000000000000000000000000000000000,5787,7032,345.3535943524800000,0,0
256.338567110851,1069.5592855525501,747.572604980101,1560.7933234218,\x6739db8df16dfee466598f0842e529aed8daa0f8,2021-09-30T08:41:55+00:00,1632991315,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-27T11:11:15+00:00,1627384275,2021-09-20T07:05:15+00:00,1632121515,1627387200,1630065600,1642424400,11590.000000000000,0.000000000000000000000000000000000000,5787,7032,581.5293936432500000,3170,491.2340378692500000
718.7223231619682,1560.71098764,718.7223231619682,1560.71098764,\x6efd92a21517badd12089cdcd5c04c71dc2c67e2,2021-09-14T16:27:55+00:00,1631636875,2021-10-18T20:59:41+00:00,1634590781.373246,2021-08-02T11:33:30+00:00,1627904010,,0,1627387200,1630065600,1642424400,12000.000000000000,0.000000000000000000000000000000000000,5787,7032,401.2246505400000000,3170,0
20.639235950565876,863.0889990936009,700.9531499115764,1543.4029130546114,\xe3ac40fb0e6421bdb3426aaa957edf3ccb34bf1a,2021-10-16T15:41:05+00:00,1634398865,2021-10-18T20:59:41+00:00,1634590781.373246,2021-09-17T16:47:45+00:00,1631897265,2021-10-16T15:41:05+00:00,1634398865,1627387200,1630065600,1642424400,10201.371800000000,0.000000000000000000000000000000000000,5787,7032,680.3139139610105035,4755,680.3139139610105035
253.11663575882136,1079.5712344999997,710.4164051138214,1536.8710038549998,\x3e86eac93a2dbb4faeb8709d77d451aeda710ef9,2021-09-21T02:34:15+00:00,1632191655,2021-10-18T20:59:41+00:00,1634590781.373246,2021-09-21T02:34:15+00:00,1632191655,2021-09-21T02:33:10+00:00,1632191590,1627387200,1630065600,1642424400,11000.000000000000,0.000000000000000000000000000000000000,5787,7032,457.3061736100000000,3804,457.2997693550000000
0.6104940686666396,835.7599861505246,693.0511053872442,1528.2005974691021,\x4c0ec032d64f5560b1ee96bd342a0def72bfed61,2021-10-18T19:24:15+00:00,1634585055,2021-10-18T20:59:41+00:00,1634590781.373246,2021-09-17T20:46:10+00:00,1631911570,2021-10-18T19:24:15+00:00,1634585055,1627387200,1630065600,1642424400,10760.087400000000,0.000000000000000000000000000000000000,5787,7032,692.4406113185775410,4121,692.4406113185775410
29.015189468485914,856.4989407799519,690.337115346804,1517.82086665827,\xb817f347cc5dc77dabeb45dc071dc4ca80b28e16,2021-10-15T16:42:25+00:00,1634316145,2021-10-18T20:59:41+00:00,1634590781.373246,2021-09-17T17:15:15+00:00,1631898915,2021-10-15T16:41:40+00:00,1634316100,1627387200,1630065600,1642424400,10661.321800000000,0.000000000000000000000000000000000000,5787,7032,661.3266225964944270,4121,661.3219258783181130
61.42708824890087,861.6814478873821,710.5117923770244,1510.7661520155057,\x034e1f7a66b582b68e511b325ed0ccb71bb4bc12,2021-10-11T22:00:40+00:00,1633989640,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-26T21:43:26+00:00,1627335806,2021-10-11T21:57:55+00:00,1633989475,1627387200,1630065600,1642424400,11405.203800000000,0.000000000000000000000000000000000000,5787,7032,649.1013475212892730,3170,649.0847041281235880
62.27744674214671,921.8391459098668,646.7204443724257,1506.2821435401459,\x993192a774609176f59325e9c0afd0641917d0db,2021-10-12T07:22:20+00:00,1634023340,2021-10-18T20:59:41+00:00,1634590781.373246,2021-09-27T16:20:35+00:00,1632759635,2021-10-12T07:20:15+00:00,1634023215,1627387200,1630065600,1642424400,11074.614900000000,0.000000000000000000000000000000000000,5787,7032,584.4566434133709865,4121,584.4429976302789865
271.7864692288768,1079.2880263993443,675.6572271174297,1483.158784287897,\xeb1f276fd47635a473bb1d2c8047c423da6f5116,2021-09-18T08:37:20+00:00,1631954240,2021-10-18T20:59:41+00:00,1634590781.373246,2021-09-18T08:34:30+00:00,1631954070,2021-09-18T08:36:05+00:00,1631954165,1627387200,1630065600,1642424400,10403.870700000000,0.000000000000000000000000000000000000,5787,7032,403.8784533628216675,4121,403.8707578885528975
80.7036528340798,1228.208354953414,331.2819826935201,1478.7866848128544,\x4abe0903ee68883e693293037973f5926827eb03,2021-10-12T11:58:50+00:00,1634039930,2021-10-18T20:59:41+00:00,1634590781.373246,2021-09-20T07:31:30+00:00,1632123090,2021-10-12T11:57:25+00:00,1634039845,1627387200,1630065600,1642424400,22813.366600000000,0.000000000000000000000000000000000000,5787,7032,250.5907247849709255,634,250.5783298594402980
69.51712687818485,843.7958695877751,702.7909676606998,1477.06971037029,\x85cf22d065b1f686faa6afa96c2c5eb7dc257239,2021-10-10T17:37:35+00:00,1633887455,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-28T15:31:30+00:00,1627486290,2021-10-10T17:37:35+00:00,1633887455,1627387200,1630065600,1642424400,11035.000000000000,0.000000000000000000000000000000000000,5787,7032,633.2738407825150000,3170,633.2738407825150000
69.50366254452945,843.5719080879999,702.6250280443345,1476.693273587805,\xb6d2e7efefce4c13ef98b1a69c0677725b08baba,2021-10-10T17:36:40+00:00,1633887400,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-28T15:15:20+00:00,1627485320,2021-10-10T17:36:40+00:00,1633887400,1627387200,1630065600,1642424400,11032.000000000000,0.000000000000000000000000000000000000,5787,7032,633.1213654998050000,3170,633.1213654998050000
69.50168627204937,843.5699318155201,702.6073699511544,1476.6756154946252,\xb06e5ce2fe560fac1f4c4e7537d60a82d82359e3,2021-10-10T17:37:00+00:00,1633887420,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-28T15:18:25+00:00,1627485505,2021-10-10T17:37:00+00:00,1633887420,1627387200,1630065600,1642424400,11032.000000000000,0.000000000000000000000000000000000000,5787,7032,633.1056836791050000,3170,633.1056836791050000
69.4983504042392,843.4964302256699,702.6354498219192,1476.63352964335,\xda615562970f622b1e174b335c9e3b2a96264b14,2021-10-10T17:36:30+00:00,1633887390,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-28T15:10:55+00:00,1627485055,2021-10-10T17:36:30+00:00,1633887390,1627387200,1630065600,1642424400,11031.000000000000,0.000000000000000000000000000000000000,5787,7032,633.1370994176800000,3170,633.1370994176800000
69.4794495746487,843.26703222996,702.7523311338887,1476.5399137892,\x5d0cbf3abc8701706b36179bcdb0409aa1e44640,2021-10-10T17:36:30+00:00,1633887390,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-27T08:57:55+00:00,1627376275,2021-10-10T17:36:30+00:00,1633887390,1627387200,1630065600,1642424400,11028.000000000000,0.000000000000000000000000000000000000,5787,7032,633.2728815592400000,3170,633.2728815592400000
670.6723679112092,1446.82730145,670.6723679112092,1446.82730145,\x0c1633e0ba164a9def56d86d7c46afcbe4d28a77,2021-10-12T09:33:25+00:00,1634031205,2021-10-18T20:59:41+00:00,1634590781.373246,2021-09-17T21:41:45+00:00,1631914905,,0,1627387200,1630065600,1642424400,10000.0000000000000000,0.000000000000000000000000000000000000,5787,7032,615.2295408500000000,4121,0
25.424064315449755,801.5790056157899,666.7963384296108,1442.951279729951,\x4a2dd4b190b6dee6939709278b659ed5ffcb9d92,2021-10-15T21:43:00+00:00,1634334180,2021-10-18T20:59:41+00:00,1634590781.373246,2021-09-17T18:16:45+00:00,1631902605,2021-10-15T21:43:00+00:00,1634334180,1627387200,1630065600,1642424400,10000.0001000000000000,0.000000000000000000000000000000000000,5787,7032,641.3722741141610305,4121,641.3722741141610305
5.390100028011375,763.1798980582402,671.8505133415114,1429.6403113717402,\xf7c6382da0a3ee08ad4c201b01e33e122600ab6f,2021-10-18T05:33:20+00:00,1634535200,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-27T08:53:05+00:00,1627375985,2021-10-18T05:31:00+00:00,1634535060,1627387200,1630065600,1642424400,10800.000000000000,0.000000000000000000000000000000000000,5787,7032,666.4738158517400000,3170,666.4604133135000000
259.6379706188214,1086.09256936,600.5124097388214,1426.96700848,\xc89d46fb330da177a5a5b6fe4d547723381f7795,2021-09-20T09:36:10+00:00,1632130570,2021-10-18T20:59:41+00:00,1634590781.373246,2021-09-20T09:36:10+00:00,1632130570,2021-09-20T09:21:50+00:00,1632129710,1627387200,1630065600,1642424400,11000.000000000000,0.000000000000000000000000000000000000,5787,7032,340.9576496500000000,3804,340.8744391200000000
101.93788981484613,861.2960741635425,667.0206982436212,1426.3788825923175,\xee6838a106f2a86609828566bd3222a9e8af6ae7,2021-10-06T16:57:20+00:00,1633539440,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-24T05:19:05+00:00,1627103945,2021-10-06T16:52:45+00:00,1633539165,1627387200,1630065600,1642424400,10822.352600000000,0.000000000000000000000000000000000000,5787,7032,565.1080682884000000,3170,565.0828084287750000
289.1949511736185,1075.5475600168043,635.2782045655158,1421.6308134087017,\x6688bc837b6c9a125dbd5476bf1480be4be3124e,2021-09-15T12:44:40+00:00,1631709880,2021-10-18T20:59:41+00:00,1634590781.373246,,0,2021-09-15T12:43:50+00:00,1631709830,1627387200,1630065600,1642424400,17346.083200000000,0.000000000000000000000000000000000000,5787,7032,346.0881866937151770,0,346.0832533918973070
490.1043412990782,1413.63333006984,490.1043412990782,1413.63333006984,\x681099977c323282bb30be500139b0d9a4f8d9cb,2021-09-20T19:27:00+00:00,1632166020,2021-10-18T20:59:41+00:00,1634590781.373246,2021-09-20T19:27:00+00:00,1632166020,,0,1627387200,1630065600,1642424400,15992.000000000000,0.000000000000000000000000000000000000,5787,7032,204.2418905287200000,1585,0
17.977467618568767,774.9508383568584,655.9658503229688,1412.9392210612584,\x8e118bbffdcc009b1d46423868f7a49f8bcbbfcc,2021-10-16T17:22:05+00:00,1634404925,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-26T13:35:05+00:00,1627306505,2021-10-16T17:18:48+00:00,1634404728,1627387200,1630065600,1642424400,10788.364300000000,0.000000000000000000000000000000000000,5787,7032,638.0062926737500000,3170,637.9883827044000000
631.472886675581,1404.2995611231704,631.472886675581,1404.2995611231704,\xd23cca1d288eaded8667a7d4765d0033641f4c60,2021-10-03T07:17:15+00:00,1633245435,2021-10-18T20:59:41+00:00,1634590781.373246,,0,,0,1627387200,1630065600,1642424400,17047.715800000000,0.000000000000000000000000000000000000,5787,7032,498.7475635324735890,0,0
27.057365079786905,756.9210960674999,671.1627190522869,1401.0264500399999,\x1cead3374a856061be00f5c6d2a035eedf1c3c76,2021-10-15T12:19:35+00:00,1634300375,2021-10-18T20:59:41+00:00,1634590781.373246,,0,2021-10-15T12:19:35+00:00,1634300375,1627387200,1630065600,1642424400,16100.000000000000,0.000000000000000000000000000000000000,5787,7032,644.1053539725000000,0,644.1053539725000000
671.0337749457058,1400.75728416,671.0337749457058,1400.75728416,\xc34380fb3c3cb6cbb71a243b007629c0b0c2ee01,2021-08-05T07:03:10+00:00,1628146990,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-24T13:24:45+00:00,1627133085,,0,1627387200,1630065600,1642424400,10400.000000000000,0.000000000000000000000000000000000000,5787,7032,70.7765659120000000,3170,0
669.9699228224541,1398.99177481635,669.9699228224541,1398.99177481635,\xe9cc72a95988cf04086cfc649bd1c7c841c5dd60,2021-10-16T20:41:55+00:00,1634416915,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-26T19:13:20+00:00,1627326800,,0,1627387200,1630065600,1642424400,10390.000000000000,0.000000000000000000000000000000000000,5787,7032,653.7893565398000000,3170,0
45.646980502335964,785.9868581572898,655.2588331539218,1395.5987108088757,\xe60d9c72c5ec15136b942525407d07527f2df2b7,2021-10-13T06:51:20+00:00,1634107880,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-29T07:31:45+00:00,1627543905,2021-10-13T06:49:45+00:00,1634107785,1627387200,1630065600,1642424400,10551.304200000000,0.000000000000000000000000000000000000,5787,7032,609.6207748538514000,3170,609.6118526515859105
666.9940065115894,1392.3244224,666.9940065115894,1392.3244224,\x1b7577729e06c6c92dae3edaf6d0d6ab029a1c3d,2021-07-21T05:39:40+00:00,1626845980,2021-10-18T20:59:41+00:00,1634590781.373246,,0,,0,1627387200,1630065600,1642424400,16000.000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,0,0
120.62620699158947,845.95662288,666.9940065115894,1392.3244224,\x5c9109250555d1a56811c3806515520a3dc06974,2021-10-03T19:06:50+00:00,1633288010,2021-10-18T20:59:41+00:00,1634590781.373246,,0,2021-10-03T19:06:50+00:00,1633288010,1627387200,1630065600,1642424400,16000.000000000000,0.000000000000000000000000000000000000,5787,7032,546.3677995200000000,0,546.3677995200000000
666.9940065115894,1392.3244224,666.9940065115894,1392.3244224,\xd3136a99be75beb3565c386ca28076e3a5621c56,2021-07-21T18:05:35+00:00,1626890735,2021-10-18T20:59:41+00:00,1634590781.373246,,0,,0,1627387200,1630065600,1642424400,16000.000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,0,0
160.8398385115894,886.1702544,666.9940065115894,1392.3244224,\x57e2e76e240c57009fd00553b7dffe2dfbfd07bf,2021-09-28T18:28:20+00:00,1632853700,2021-10-18T20:59:41+00:00,1634590781.373246,,0,2021-09-28T18:28:20+00:00,1632853700,1627387200,1630065600,1642424400,16000.000000000000,0.000000000000000000000000000000000000,5787,7032,506.1541680000000000,0,506.1541680000000000
666.9940065115894,1392.3244224,666.9940065115894,1392.3244224,\x2f6102a60813af809c8da5f46ceb1d022dd718f2,2021-07-21T12:12:40+00:00,1626869560,2021-10-18T20:59:41+00:00,1634590781.373246,,0,,0,1627387200,1630065600,1642424400,16000.000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,0,0
614.7374546482332,1383.7431881978546,614.7374546482332,1383.7431881978546,\x56b64647b164cab358263ac6be9b418f64ec0709,2021-08-07T09:30:45+00:00,1628328645,2021-10-18T20:59:41+00:00,1634590781.373246,,0,,0,1627387200,1630065600,1642424400,16963.430000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,0,0
38.8886018949064,806.3154437295963,615.1819505665255,1382.6087924012154,\xae5a48e555f5dc7300896b7a12ac64813bccad8c,2021-10-14T06:44:50+00:00,1634193890,2021-10-18T20:59:41+00:00,1634590781.373246,2021-09-17T16:04:55+00:00,1631894695,2021-10-14T06:43:40+00:00,1634193820,1627387200,1630065600,1642424400,9292.9061000000000000,0.000000000000000000000000000000000000,5787,7032,576.3001632809752105,4755,576.2933486716191385
280.50902565542606,1043.273227509916,606.2576518246027,1369.0218536790928,\x5aee02e9a8b5fffc7b909a6ed3d751db95e75bb4,2021-09-15T12:46:35+00:00,1631709995,2021-10-18T20:59:41+00:00,1634590781.373246,,0,2021-09-15T12:45:40+00:00,1631709940,1627387200,1630065600,1642424400,16825.748600000000,0.000000000000000000000000000000000000,5787,7032,325.7537335973829675,0,325.7486261691766200
654.9274093552802,1367.1358633545303,654.9274093552802,1367.1358633545303,\x639fad44e324329a726cc1845a4b7f3ab2ac1dab,2021-07-25T07:46:05+00:00,1627199165,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-25T07:46:05+00:00,1627199165,,0,1627387200,1630065600,1642424400,10150.375900000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,3170,0
643.3648271914908,1366.42858553025,643.3648271914908,1366.42858553025,\x5ba44cfc6672522e2c560830bf87024604dbcdf8,2021-07-30T04:50:15+00:00,1627620615,2021-10-18T20:59:41+00:00,1634590781.373246,,0,,0,1627387200,1630065600,1642424400,15950.000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,0,0
275.4957899911026,1024.660413746208,601.2525565869244,1350.4171803420297,\x089abd28f0971b6d155f9db710bc87c5a5b27123,2021-09-15T12:49:10+00:00,1631710150,2021-10-18T20:59:41+00:00,1634590781.373246,,0,2021-09-15T12:47:45+00:00,1631710065,1627387200,1630065600,1642424400,16525.756700000000,0.000000000000000000000000000000000000,5787,7032,325.7646599021734980,0,325.7567665958217690
639.0742144266276,1350.344138744445,639.0742144266276,1350.344138744445,\x2f595c056e785e13579128df27cad2968d034ba4,2021-07-29T09:51:35+00:00,1627552295,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-29T09:47:55+00:00,1627552075,,0,1627387200,1630065600,1642424400,10137.000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,3170,0
117.6252384016401,819.2824588000001,645.2247836016401,1346.882004,\x05211b706bce6a569d556faa5821237464f33001,2021-10-03T16:12:40+00:00,1633277560,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-27T10:52:35+00:00,1627383155,2021-10-03T16:12:40+00:00,1633277560,1627387200,1630065600,1642424400,10000.0000000000000000,0.000000000000000000000000000000000000,5787,7032,527.5995452000000000,3170,527.5995452000000000
645.2247836016402,1346.882004,645.2247836016402,1346.882004,\x43f9873fcf56b25f605a45b89169213ff0fc9ec3,2021-10-11T05:54:00+00:00,1633931640,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-26T07:58:55+00:00,1627286335,,0,1627387200,1630065600,1642424400,10000.0000000000000000,0.000000000000000000000000000000000000,5787,7032,586.1854908000000000,3170,0
645.2247836016401,1346.882004,645.2247836016401,1346.882004,\xa2165c20395f602b1bd91a6f311858386531ea93,2021-10-06T22:33:00+00:00,1633559580,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-25T22:10:35+00:00,1627251035,,0,1627387200,1630065600,1642424400,10000.0000000000000000,0.000000000000000000000000000000000000,5787,7032,552.8600766000000000,3170,0
645.2247836016401,1346.882004,645.2247836016401,1346.882004,\x91c08c6b34df3e8b7f17bdb0bf270de218eafae6,2021-07-26T08:03:25+00:00,1627286605,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-26T08:03:25+00:00,1627286605,,0,1627387200,1630065600,1642424400,10000.0000000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,3170,0
645.2247836016401,1346.882004,645.2247836016401,1346.882004,\x2f532bba250546b8992c05c2d7131e85b77cbacb,2021-08-27T05:39:35+00:00,1630042775,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-26T08:02:35+00:00,1627286555,,0,1627387200,1630065600,1642424400,10000.0000000000000000,0.000000000000000000000000000000000000,5787,7032,237.8598527500000000,3170,0
645.2247836016401,1346.882004,645.2247836016401,1346.882004,\x3fc151ca5cad17625a5198bdb0fa8ee3c26c744c,2021-07-26T08:08:35+00:00,1627286915,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-26T08:08:35+00:00,1627286915,,0,1627387200,1630065600,1642424400,10000.0000000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,3170,0
643.0989816016402,1344.756202,643.0989816016402,1344.756202,\xe4c140a67a3a95913a6e2fcfc6d6434d94c07641,2021-10-06T11:36:50+00:00,1633520210,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-28T06:37:40+00:00,1627454260,,0,1627387200,1630065600,1642424400,10000.0000000000000000,0.000000000000000000000000000000000000,5787,7032,547.2079037000000000,3170,0
622.9276756516401,1324.58489605,622.9276756516401,1324.58489605,\x39b1c7003421a40627f0803ee0584a6b0f677335,2021-07-30T09:08:55+00:00,1627636135,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-30T09:07:10+00:00,1627636030,,0,1627387200,1630065600,1642424400,10000.0000000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,3170,0
268.06848681951,997.0695823436072,589.039726423404,1318.0408219475012,\xee2770f616b3cc50b96e5f8e9a3811947daf96db,2021-09-15T12:50:55+00:00,1631710255,2021-10-18T20:59:41+00:00,1634590781.373246,,0,2021-09-15T12:50:00+00:00,1631710200,1627387200,1630065600,1642424400,16080.971200000000,0.000000000000000000000000000000000000,5787,7032,320.9762704605909930,0,320.9712396038940060
9.79054931469284,701.3585602933554,612.1852783619623,1303.7532893406249,\xfb2165f4abeed496b4edd3234c4cc09f1557226e,2021-10-17T14:13:15+00:00,1634479995,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-25T11:58:55+00:00,1627214335,2021-10-17T14:11:20+00:00,1634479880,1627387200,1630065600,1642424400,11975.320500000000,0.000000000000000000000000000000000000,5787,7032,602.4048288098768860,1585,602.3947290472694680
440.4406432061848,1177.739872286623,554.0837474947568,1291.382976575195,\x1e4bde7bf19e662b80a503e67c3c323a9fc86daa,2021-08-25T17:08:15+00:00,1629911295,2021-10-18T20:59:41+00:00,1634590781.373246,,0,2021-08-25T17:06:50+00:00,1629911210,1627387200,1630065600,1642424400,16264.019000000000,0.000000000000000000000000000000000000,5787,7032,113.6510611621210935,0,113.6431042885720305
609.0835455693641,1280.6129591222536,609.0835455693641,1280.6129591222536,\x2f59a307319b52c0928e679ac625cf7d3c883d36,2021-07-28T15:20:15+00:00,1627485615,2021-10-18T20:59:41+00:00,1634590781.373246,2021-07-28T15:03:00+00:00,1627484580,,0,1627387200,1630065600,1642424400,9570.6193000000000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,3170,0
22.76115304472677,835.567682885329,465.9261145886622,1278.7326444292644,\x27643f4e2b35a18bcd55252e88f13039f4f81927,2021-10-16T08:06:50+00:00,1634371610,2021-10-18T20:59:41+00:00,1634590781.373246,2021-09-24T11:17:10+00:00,1632482230,2021-10-16T08:03:35+00:00,1634371415,1627387200,1630065600,1642424400,16159.283100000000,0.000000000000000000000000000000000000,5787,7032,443.1851653777788185,634,443.1649615439354240
544.9358389525685,1277.083268221391,544.9358389525685,1277.083268221391,\x431a58d745e720de75bc9c58ec46867d798c35f9,2021-08-12T09:23:55+00:00,1628760235,2021-10-18T20:59:41+00:00,1634590781.373246,,0,,0,1627387200,1630065600,1642424400,16150.375900000000,0.000000000000000000000000000000000000,5787,7032,0.000000000000000000000000000000000000,0,0
