1,2
0xc3a038cb837ff7cdb038c72d3714951a835e6a36,2890.5527
0x2c170831e607e0d8645c07c6f070496ddef9f33c,2769.0
0x6e69e29cdae9e82a9abc8a8d8b7953d8d8e4d6a5,5052.9994
0x2b8655383305d07dfd0da40459a9dad61e9918af,2476.446
0x3269250d335183f7238cde8f10b114bc4c0c9fae,2646.0
0x85d1b4aced9027d8e714874ce4cd9017e3bb1c32,2459.7502
0xe347d593d62be9d012448f9f7adf6e24954267d5,2413.3416
0xdca30c99b25188e3449b4e28b5d96f689ca64005,5776.0
0xfd9c2676e9322fd6d8028d59d2135b2fb5cbdb14,5000.0
0x4186c746d04cb987b795822d50ba6713851d1d2d,5179.15
0x59512422af0709c7cab8285838975cd8d7c7ce7d,2264.8616
0x8c59eb7f0ff13fe71e916b5a1039bca73b0c0021,2270.9223
0x7ed7380023e63b1f59d546fd9b8e982f2a31ca73,4000.0
0x71cc66c14c1f24473e92bd19011ccfc27ded38ea,2199.47
0xa374fb299efce7d3b40e14f592fee134699418d3,2189.5918
0xe3d2283e983d9ec973d1e773358981a7e9c62409,2630.0
0x6a7057cdc4c5d405538ef5aad315413700e3a9f8,2196.877303725374
0x7ad648c1d96d208c09712dde7791921d3e6de434,2140.9933
0x371544578e550be7b5efa4cc186b5457bfc507fb,2622.0105
0x61d7a6a9316b9c69108afc44b79ea5e64733eb63,2347.5744
0x4405f42728ad7e647265b45bc9bcbcbc31f11c66,2150.0
0xecc8aabfcba984daadef145c61265c622c239136,3597.8227
0x24ad53649ac401138e31cdc893cbe86073117be6,2083.4789
0xdc6d05e7e954ad96f7ed13094fe2307f7815226b,4284.8124
0x219c59a99fb5134db62382f3cb3a88c0c15b6ef2,2126.3819
0xb2be6d8e872c7b08085d9dce6afcbd0286c75b0a,2120.0
0x5be5bea2e2326d96b631efa2129f0f6d720f382e,3162.0
0x8a90c38bc1396d2f658a1dcbacdbd9cab78b6c11,2018.8171307955083
0x0f8988cb31ece73fad5c2c7b3844b5c4228ab7c2,2238.5037
0x98bda2edd653896e0618fdf55feec02684faf02f,2004.0
0x21caa3351430944cb7f31998b0eb199bc2c3112c,2000.0
0x81fa725f8cebd030939ab8b649507f733101ae95,3223.5869
0x27619fb128b32aa6384e0ca79f96fbd5c3ea0e2d,3009.3549
0x0c42f59b0c562fa4e7edc3c26ca27cb37e1f9139,2000.0
0xec83e4768e314cdd88f910e397affcde78a52f92,2954.2342
0x04031ff90daa5ce7fd90be871933b46889653f99,2435.4938
0x5fd35b45c5464838f5acb8559f5ffa4b02e4cde8,3244.9322
0xd2c991cc5bdbb00195b8c814abc1cb195dbba910,3000.0
0x0e905f4acabf5914b71d2fde1427a46dd2a037c5,1868.0907
0xadb84f68596f9e9ec7b79e15c61c02b7260b118e,2224.0
0xf34ea57fa78d3cb0fa96cbe9fcd03974226b4034,2000.0
0xdce673f13d5aa11c7089c99b7342580108af2d25,2819.93282271056
0xa4138f4f5ed55cfd883bf255bb7a99df824f3159,1787.3897
0x8664cedfbfd62980211acefcd4919c72237d801b,1739.0
0x4a60a526c642ce63cf3af8ff68b3f5f222611fbe,4000.0
0x41df0d7108aa67aa76d8072a91edc2fddbc9783a,2202.1882
0x1c6e7f40d745770077d9b6eda965be3f5c8db8d8,3254.0
0x4b960d44e185b17aa4a285b2517cc365a363708e,3047.363
0xe44aede3f7d3849c4803c22ac8b65384298b7b0a,1716.0
0x0fa11d9d60c102edf601ee5fa11b84e640541982,2836.7592
0x1256af2a8a745f73685275cc6cce71e94b48273e,2795.2654
0x79b94191b6695e2267885b43728aa2cf8d5c56f5,1679.4965
0x525c62a424c35bbdafd8830c04e1867b6625dba1,1610.6989999999998
0x9c8bcb383f97a067497920afff4d1d17da84dfbf,1602.7513
0xb1ead214506d0cd73785dd09b3efc2307133bf69,1640.3452
0xca47a15b66b6c785c3addd6aa3e73c4fdec31b67,1638.6729999999998
0x077ed64b12db52342656c2927cb85ef75ae4ab00,2956.869
0x3af9b992ea26c43f4f3b019a3c5c7fe4e059af25,2443.6449
0x76cebb65b78987a9291a83dc27f010c2603ec3e5,2723.9778
0x4abe8e29fcff74e6b2054920b2da21fe2940887b,2300.7518
0x4260b4a3afb99411ccd7f32a31062ac0de75132c,2565.053500023593
0x64bbbec4730bfd30fc7476a0b353f49b108b44f2,1475.3662
0x5cb01a74e34bcbfdce2af0733092dc5f410c4f34,2256.1975
0x0709758056377647d7212730d888862e77becd69,1582.9239
0x0c183b19cf8a07bb4319729150b0b3b4841c0866,2902.817
0x2f108bbd7e05cb6a360eff8ff77b4e9d098a51ef,1400.0
0xb996f5f0be1dc903d39f0256df7a47d59edd5e2f,1920.7078
0xb8d296c3d5bdb753e3a8fe39638bcbf94618d550,2140.0
0x394c82976a57c4309138c072149ee57aea16560b,1622.5227
0x0be5b1cd299e13237f2e40f109ac705399a8cc97,1355.7635
0xeca882093a6d319c8dae679cd7610196a26e4777,1501.3479
0x08b14bf37a80dd26ebeffdbc6de933682caa3ba4,1332.7920000000001
0x02304d460e9074e82e5efd18e483422033f488a4,1326.7848
0xe729e82c62ba98ee226dbf680803cfb4189dbe30,1465.4079
0x25c0d367c165c43a6d84d2829d96b0e44147d804,2000.0
0x9b8008224cb42e8346e6ba975cd12702aa0c57cb,1200.0
0x9f572ac4a20eb83b067cf9fb8d4452041a302acb,1300.1379
0xc94dc73a2677e012fb6260c680ce5344e3aeaab8,1262.2089
0x4ac4ab29f4a87150d89d3fdd5cbc46112606e5e8,2030.0
0xf2dc3e9afa5eb004fe65a7f7d0065cea12136b46,1343.0541
0xd2970eecfc0cdcb8e94b1d05fc825fcc43ca1c53,1530.0
0xe80088863766aee6d80e2ff6c85a9187f6dd85a6,2000.0
0xdd16f14aa9226e7ecc456f8b52427f92eb7b84ee,1459.1687
0xe456ff3e321be2675a5aeb56b3623586254c3419,1377.7128
0x7eee11505ff2b2e1c9d984760602b5eee76d499f,1060.2568
0x6315a15e594c6cef196829ba84b79d0f23c420fd,2000.0
0x9933e62bcada6efb795d77a914a311a49503658e,1882.74
0x24f43c500b87ae243ff996318b9d96a09afb9bbf,1165.263
0x28aba6506bebd5ac749037c42e0e1b38c57b784a,1258.0
0x3b5f199efdd46c53a767860ec438f406695e5799,1553.0
0x4c2a9100097de6c2e12d576d72c195a1d74c1ee0,1140.0
0xc84ee7d2b96e67d9c627ebb249090158fae38abf,3005.6455
0xc2f82e4284b432d9e2765c72f93f8e456f640e43,1772.4085
0xcffd5178c7feb482e7a128fef2f7b5aa0bc7aa6c,1770.8378
0x66633cc6b84cd127a0bb84864c1a4ea0172469a6,1741.8
0x176b554bafc860ec118e39685322ae1643a2db1f,1086.3999
0x598cb65d37bce50d7d7ceb2a34c7180f2d6283af,1052.0
0x3801ce2c074ac97e9c83322d0cecefe46343fcb3,1606.2533
0xeb10e3b522c3d3f0dde60f769f94609347daebfc,1055.0
0x407f9e8c06371b9f2b2faa4f98c233253d817308,970.5408
