1,2
0x852d31705ce7221c9a5d573a66b349cbc8f3d028,16820.3594
0xe5943f4a7d4f58846c9a9cde76080ed89766a2f1,17102.4299
0xb3d3c522a44a39dadf9cbd649cb5f3d85b63f691,16702.1166
0x7df437c26813e2d976d2d88fc99e361f9e90ad3c,16150.0
0xf318a2f77816c166181597e53ec95773c7d70262,16500.0
0x2266e997a7eb807b94aae1790fdc372936e05a84,16086.8888
0x82b393e5e20fc5ce9d22ee1406bd71370f95de00,16819.5617
0x3c6c41aaf1a852403a16d64497f874ff490423a3,16819.5033
0x291b40d05d5e5c72a5a5c0df168b12b6f45fcc1e,16332.608999999999
0x8a9aecb126b8afac9bdca66d9e6dbd505a261ca6,16275.0191
0x3dfb55cea5889bb99510d4ee37160d8feb4c0393,33160.8936
0xfea310e868466201e881866e75232e1bc2b86e0c,15313.0783
0xf9e5b652beae776dd717e5d2453ca1770a4f2c04,16200.0
0xc28122073824a46e24091e678b33fd710baacb06,16195.0
0xcfa42a98dbaaa0e6fb06e72a9a5a24a5f9c2edd9,16800.0
0x143e5867163967fb0032f0f20d63c824d7c2f3de,16650.0
0x06f65d4a643940d104eb608bf47b64ace9e4b60c,16150.3759
0xc9e3d84e62cc145ff76fd90859cbd46b5c665941,16150.0
0x2e31bd290416f095db77c56cb2a2ce7ea4511872,16150.0
0x77d63a93c90a9860ab07ee6bc7bc5becad1cbfde,15000.0
0x687670e9c58526d673aa22d6ab355d952819afdf,16121.465136711198
0x26199b5dd7637d8ddd76fcfe31ec1eadee25e275,15652.3141
0x84c697eaf77deb3b8ba24b8056a1bf27838c5cb5,16380.3759
0x726d07ea7b1983f35055bb288af78e7480bd1242,16400.0
0x5b584922b2df2467a54c19084f83ebaccab21f64,16175.0
0x8d56bf499968cde8b7ed974d45afbfab7ee4addf,16223.9349
0x161619839ebbada5d3c279e1a79c50f7fc4274d6,16662.642
0x1aaf5e41c2c73617bc120097547a3410caf6718a,16003.3531
0xe011df1d6eb9e98de0fa5e4824c4a48db1cef519,16000.0
0xc7630bb99c9eb8987130722bcf850dee8bfc9d84,16000.0
0xc962ba9a1a45b79c1228636db5a6efa4a4b75d76,16000.0
0x6d6ed67479d02d63a4a0f111a6d76ff93bb2d23d,16000.0
0xa748ba1119fbd1d5077d7504552e53da969428cb,15999.0
0xce6754a176b23accbaf4197fd739e146811fe4c3,16000.0
0x58b61d71a801beffe49ed1a8e01a908be965ca1b,15992.0
0x3f5b5930f62bccca5d844738af254c2f948d7617,15999.0
0x8df5d18f91333f5591e9331b460d5e501c43b4b3,15989.0
0xdfbdf668465ab37fc5a5b3532b100f507daf4894,16543.9309
0x0b128f624078f9e7a1dcd58a275b445f57f20df8,21957.9162
0x426874a11e30f6a9efca3715a84d3b5142fce4bb,15955.0
0x52cb973dbfddabce4f4904f89b2f081c44df81b0,15990.2009
0x155236c4bbb79f13850241448561e583b1648b3f,16000.0
0x8f771a8e8ba888f2b06cc75747ee59fa9f7613e9,16500.0
0xb362db8d0a0cddd9c471d4cd768701cfcfa64e1a,35300.0
0xf331f8cbcd9100292258d2a1986a4a2e7435e453,15926.0
0x04bbb7ea18ea570ae47d4489991645e4e49bbf37,15800.0
0x95a32d9e373a3622c56cfe14c9f4039b5a0eac51,15058.7581
0xfc5b2d51fd03b13bf440eb9e0c7b1d94b1b77bb9,16784.5053
0xdfc3b7af259b992038cec2dbb4c73fdbb60f90d1,16000.0
0xc4cbf8f4c59570450df297cedd3963b7e1f60652,16133.5
0x94f69c258cd251bcb77dbb6156da13e32dcb8ef4,16000.0
0x2e296866572552471f042af6edeed856ec38b871,16000.0
0x8ae0e37599fee51fa8080d9a1d1de6ae2c1d7f46,16000.0
0x92db7e8d9b281c9470749a83eeb51de21ff6dde6,16000.0
0x3749ac4c96c9d92dff122f7822e2db9dd4cc7d15,15992.0
0xba701fe1f2c79487a24e31836c403c8d679a368e,15399.0
0xc33e3272d29d0cd5a7371a3114080ffdc333e892,15537.3364
0xce4d4bf74cf639d99c26803f6dbc0a8054329c16,15390.6555
0xddf8eb9abe01c6baf5f1308a3173a69f95fa6ce2,23730.0
0x47c3eb3dcdd524c2508da649d08f94571dcd398a,17020.6483
0x20d236b1800f2b597cd64d920b71d36b87991f30,15416.3732
0xa4f4d8b87af48e72015b8d6446df79033d41c427,13575.0
0x956290cae406bf01a4047035f1a8975eed11d1e4,15000.0
0x0ab89d33cc455105c56a6e9381bde16e0d6d9e40,22105.0976
0x95f3dadaa5c781de9aa453830d4e689d57937f82,14918.6728
0x3b5569a21010a908ea9acaccfa9a21db41292b43,12961.4738
0xb731ef1d26227e1edf48f9833e6b48eb11154917,38835.8531
0x0b5a3054e7d7c25c23ee8b7fd7cba3d2660bc6a0,14400.0
0x980aa416e2d67fc97c671162d8ae261c105b2043,16000.0
0x045d3d3bf9ef8ae7bae0e1ee2765349636d90057,14317.4336
0x1c0ec596303ce6666f5a4d24c29e78cf881cb5d3,12636.6176
0x4b554240d58a9d75326f8031b7087903034e66fc,26172.0
0x6af6d4c57b3d48d614ecc52f6c25242783dec71a,12850.3775
0x1279249174ec07a2cb3f057bdc43414106183d4c,11972.0
0xaec19d15f1b6b737c8f374fd90d1f19ca8fcbdeb,13483.8781
0xf7e74a9a394226058e14bfc17deafdb76eebbb25,16000.0
0x5c9bc3aaa7f44407c9a663934055049aa2a3d860,12813.9026
0x984253cad96157b89255f4674e5362fc0feb69ee,13214.0
0x3f80528837e792b23777977fa3aa7ad8a3eab4e7,15984.0
0xa0fc190a3eddd20bd8a514fbc2129562d4fe2e8f,14394.55
0x7c9c864ad7e9b90cf45f2db419a6a1efe3026576,14387.3491
0xeebcfef507d6109d87689811f5d85d89d30cae76,14320.8193
0xd48d664965286ddea41e97784d079de981d099b6,12000.0
0x55e86864dde83bdd7ef9f0d1f1765ebbec3a7934,12219.1104
0xe9bd415d5d543b5d4fe12ac2baa52cd9ca026f46,12264.7669
0x3935b8d9183192127ea42de420f8e771043b3764,12637.7121
0xf7dc9a8f66701dcf91808f00d356249b351ef4cf,22590.6608
0xd7788aa49587bef3e2b9605ca666b5ca2fd31b59,24000.0
0xccebe8104a3aa1a440461f5f4f6c38fbdfb30802,12603.0
0x5e87b43f8077f53fe5fb998a97ffacd299267323,12100.0
0x22ffd919b46d45c53adc6283b446afe896c2345e,12000.0
0x8dcf30b6c050837af7a91158145153e97fa0c5aa,12123.2247
0x91ba7d1cb45cb17ddd5526253a0c791e3d413bc5,11030.0
0xde6f17794861e1e13104285cd2dabfc478bfb679,11203.1736
0x7e50347f8c294a126978159eca243a741c9546ea,22255.7638
0xe000adb6f47c7461694bcb69bf51bab8087d819d,16557.1676
0xbd1ea07bcc208715e099588add684ed78f3ff3ed,10580.3182
0xe6d4f8876e2a6be510eaafbf4b6c16bfb786ef20,10450.0
0xc5232a75366a9b40a616aa606636548db716f038,11675.7705
0xcec4384d5f0746d2ab0262a7a8141a0427a50db0,12000.0
