1;;2
0x7d311e3fff96fa4c5397880654fbfc2b71ac8847;=;1.0
0x8357d835d93ce1388b72a550782d5f42a15ef1a9;=;1.0
0x5067a1c380e85d3739cfaef33dcee42b764d6148;=;1.0
0xdadc34d2a75b804df87ae2af1e8f3c1d765660f5;=;1.0
0x86f7c14a3563f0b2fe8fd55efd39755053a1e414;=;1.0
0x70b8a73490a4cb1fd64152953fb73da0043192a1;=;1.0
0x05144b6eba04f846513c4e29812722f9397ee30a;=;1.0
0x0943005e9b09676bfa26ea1a5da8e6829e64447b;=;1.0
0x495e827e540ca60c93bbac919b4627554211f33f;=;1.0
0x825c7d0b5744c04623c7d67ec6bd3fd3fa1621a7;=;1.0
0xf2e1cc0b1d145f078b00c993ce15bc5476d9f718;=;1.0
0xf8f122a03054b4c243debbb041821e473952251d;=;1.0
0xfb18d467ee4f8c14fc8b5d5c39156e04aebebcb1;=;1.0
0xd6b97c294530ed250b64f01f26ff4f28dd6436c1;=;1.0
0x7a800c1d31f3c04cf3db9cafc7ebc726ed9821c7;=;1.0
0x76f67123bb1f8b7d3282a649aae51cd8920efbac;=;1.0
0x3a315f541003349aa597f6bfcf6df6a2feab58e1;=;1.0
0x02d62fcd40467f126fb7fc6201f9dbf3a991fdc7;=;1.0
0xbf77b8a74db0844032cffb3eeb487fc500765c4e;=;1.0
0x8157543bc8876e390674c34173c94e454b2d4763;=;1.0
0xb0b50087d7b95b8227c663ef3d2bb81661e7ed6c;=;1.0
0x4696bec164562b183ea588b538287c9510291503;=;1.0
0xa69f6c2d3067b342767e70e05724a6d210611386;=;1.0
0xdaf0aae92edb360ac3eb246069d551cd6b31fd5e;=;1.0
0x2807c205bedc4361d913eabd02d30f4a0d64e559;=;1.0
0xa7f2dfef34ed820aa790ce55e26925fd5a916d99;=;1.0
0x166c45fde8dd671b16008e14b505a263c50ce736;=;1.0
0x362320f3a3eeeb4c4699b1b9062a84b2612bcdba;=;1.0
0x11dbf199f0430266edb77c4296eae24ac7c1cc71;=;1.0
0x3e76c717b6cd6e747de24ccab4a7e8e620b7c036;=;1.0
0x3021971097314a7f22622e192a34a66f6afbeda2;=;1.0
0xd865426040096f2d1a99cf052ff77e5cbb36cea9;=;1.0
0xd5e37057172fb0c3c9e6415d368de242430b31ac;=;1.0
0x347ee2971c6200003675ce5c75026e3b68e9b502;=;1.0
0xeaf60507489320623b9f4485b33e112421d4c900;=;1.0
0x4efc9a4573e1520c3d0cbc58e7b9ef8529cf95d0;=;1.0
0xc36ea3f3fb8b205c757e3f4142503279c1aee714;=;1.0
0xa0aef42acd283b83b34badbfa34f86942d7cbff6;=;1.0
0x9b29882756e35f012579468105bfd662a9968351;=;1.0
0xde88d54819c4ae692fbb8f5f914ac5723951ee65;=;1.0
0x31b1c5b5e2d1c8d23c556f6d6029d265ee0af98e;=;1.0
0x5e85d4ba1bd85e8ad194b6eac304de9e15684af3;=;1.0
0x08efc5fa0114a32f20c8d185dd33a037c4fcd202;=;1.0
