g_time,message,node_time
2021-12-13 23:06:46.497319+00:00,"2021-12-13T23:06:42.620Z hopr:cover-traffic strategy tick: 1639436802620 balance:5833942472499236912 open: close: 
",2021-12-13T23:06:42.620Z
2021-12-13 23:06:56.494195+00:00,"2021-12-13T23:06:53.746Z hopr:cover-traffic strategy tick: 1639436813746 balance:5833942472499236912 open: close: 
",2021-12-13T23:06:53.746Z
2021-12-13 23:07:06.492356+00:00,"2021-12-13T23:07:04.826Z hopr:cover-traffic strategy tick: 1639436824826 balance:5833942472499236912 open: close: 
",2021-12-13T23:07:04.826Z
2021-12-13 23:07:16.495528+00:00,"2021-12-13T23:07:15.909Z hopr:cover-traffic strategy tick: 1639436835909 balance:5833942472499236912 open: close: 
",2021-12-13T23:07:15.909Z
2021-12-13 23:07:32.602798+00:00,"2021-12-13T23:07:27.064Z hopr:cover-traffic strategy tick: 1639436847064 balance:5833942472499236912 open: close: 
",2021-12-13T23:07:27.064Z
2021-12-13 23:07:38.604817+00:00,"2021-12-13T23:07:38.127Z hopr:cover-traffic strategy tick: 1639436858127 balance:5833942472499236912 open: close: 
",2021-12-13T23:07:38.127Z
2021-12-13 23:07:49.379593+00:00,"2021-12-13T23:07:49.214Z hopr:cover-traffic strategy tick: 1639436869214 balance:5833942472499236912 open: close: 
",2021-12-13T23:07:49.214Z
2021-12-13 23:08:05.548314+00:00,"2021-12-13T23:08:00.417Z hopr:cover-traffic strategy tick: 1639436880417 balance:5833942472499236912 open: close: 
",2021-12-13T23:08:00.417Z
2021-12-13 23:08:12.640548+00:00,"2021-12-13T23:08:11.483Z hopr:cover-traffic strategy tick: 1639436891482 balance:5833942472499236912 open: close: 
",2021-12-13T23:08:11.483Z
2021-12-13 23:08:27.620185+00:00,"2021-12-13T23:08:22.582Z hopr:cover-traffic strategy tick: 1639436902582 balance:5833942472499236912 open: close: 
",2021-12-13T23:08:22.582Z
2021-12-13 23:08:37.640247+00:00,"2021-12-13T23:08:33.806Z hopr:cover-traffic strategy tick: 1639436913806 balance:5833942472499236912 open: close: 
",2021-12-13T23:08:33.806Z
2021-12-13 23:08:47.636273+00:00,"2021-12-13T23:08:44.862Z hopr:cover-traffic strategy tick: 1639436924861 balance:5833942472499236912 open: close: 
",2021-12-13T23:08:44.862Z
2021-12-13 23:08:57.629037+00:00,"2021-12-13T23:08:55.916Z hopr:cover-traffic strategy tick: 1639436935916 balance:5833942472499236912 open: close: 
",2021-12-13T23:08:55.916Z
2021-12-13 23:09:07.649248+00:00,"2021-12-13T23:09:07.030Z hopr:cover-traffic strategy tick: 1639436947030 balance:5833942472499236912 open: close: 
",2021-12-13T23:09:07.030Z
2021-12-13 23:09:23.753831+00:00,"2021-12-13T23:09:18.182Z hopr:cover-traffic strategy tick: 1639436958182 balance:5833942472499236912 open: close: 
",2021-12-13T23:09:18.182Z
2021-12-13 23:09:30.783243+00:00,"2021-12-13T23:09:29.284Z hopr:cover-traffic strategy tick: 1639436969284 balance:5833942472499236912 open: close: 
",2021-12-13T23:09:29.284Z
2021-12-13 23:09:44.789338+00:00,"2021-12-13T23:09:40.457Z hopr:cover-traffic strategy tick: 1639436980457 balance:5833942472499236912 open: close: 
",2021-12-13T23:09:40.457Z
2021-12-13 23:09:56.778692+00:00,"2021-12-13T23:09:51.542Z hopr:cover-traffic strategy tick: 1639436991542 balance:5833942472499236912 open: close: 
",2021-12-13T23:09:51.542Z
2021-12-13 23:10:07.844779+00:00,"2021-12-13T23:10:02.625Z hopr:cover-traffic strategy tick: 1639437002625 balance:5833942472499236912 open: close: 
",2021-12-13T23:10:02.625Z
2021-12-13 23:10:18.804159+00:00,"2021-12-13T23:10:13.780Z hopr:cover-traffic strategy tick: 1639437013780 balance:5833942472499236912 open: close: 
",2021-12-13T23:10:13.780Z
2021-12-13 23:10:28.837530+00:00,"2021-12-13T23:10:24.877Z hopr:cover-traffic strategy tick: 1639437024876 balance:5833942472499236912 open: close: 
",2021-12-13T23:10:24.877Z
2021-12-13 23:10:38.836831+00:00,"2021-12-13T23:10:35.999Z hopr:cover-traffic strategy tick: 1639437035999 balance:5833942472499236912 open: close: 
",2021-12-13T23:10:35.999Z
2021-12-13 23:10:48.746466+00:00,"2021-12-13T23:10:47.137Z hopr:cover-traffic strategy tick: 1639437047137 balance:5833942472499236912 open: close: 
",2021-12-13T23:10:47.137Z
2021-12-13 23:10:58.828940+00:00,"2021-12-13T23:10:58.231Z hopr:cover-traffic strategy tick: 1639437058231 balance:5833942472499236912 open: close: 
",2021-12-13T23:10:58.231Z
2021-12-13 23:11:15.028926+00:00,"2021-12-13T23:11:09.378Z hopr:cover-traffic strategy tick: 1639437069372 balance:5833942472499236912 open: close: 
",2021-12-13T23:11:09.378Z
2021-12-13 23:11:25.721766+00:00,"2021-12-13T23:11:20.534Z hopr:cover-traffic strategy tick: 1639437080533 balance:5833942472499236912 open: close: 
",2021-12-13T23:11:20.534Z
2021-12-13 23:11:35.677960+00:00,"2021-12-13T23:11:31.701Z hopr:cover-traffic strategy tick: 1639437091701 balance:5833942472499236912 open: close: 
",2021-12-13T23:11:31.701Z
2021-12-13 23:11:46.789107+00:00,"2021-12-13T23:11:42.821Z hopr:cover-traffic strategy tick: 1639437102821 balance:5833942472499236912 open: close: 
",2021-12-13T23:11:42.821Z
2021-12-13 23:11:56.828168+00:00,"2021-12-13T23:11:53.970Z hopr:cover-traffic strategy tick: 1639437113970 balance:5833942472499236912 open: close: 
",2021-12-13T23:11:53.970Z
2021-12-13 23:12:08.869771+00:00,"2021-12-13T23:12:05.085Z hopr:cover-traffic strategy tick: 1639437125085 balance:5833942472499236912 open: close: 
",2021-12-13T23:12:05.085Z
2021-12-13 23:12:19.761356+00:00,"2021-12-13T23:12:16.170Z hopr:cover-traffic strategy tick: 1639437136170 balance:5833942472499236912 open: close: 
",2021-12-13T23:12:16.170Z
2021-12-13 23:12:31.024535+00:00,"2021-12-13T23:12:27.317Z hopr:cover-traffic strategy tick: 1639437147316 balance:5833942472499236912 open: close: 
",2021-12-13T23:12:27.317Z
2021-12-13 23:12:41.682655+00:00,"2021-12-13T23:12:38.417Z hopr:cover-traffic strategy tick: 1639437158417 balance:5833942472499236912 open: close: 
",2021-12-13T23:12:38.417Z
2021-12-13 23:12:52.705950+00:00,"2021-12-13T23:12:49.537Z hopr:cover-traffic strategy tick: 1639437169537 balance:5833942472499236912 open: close: 
",2021-12-13T23:12:49.537Z
2021-12-13 23:13:03.666858+00:00,"2021-12-13T23:13:00.668Z hopr:cover-traffic strategy tick: 1639437180668 balance:5833942472499236912 open: close: 
",2021-12-13T23:13:00.668Z
2021-12-13 23:13:15.719031+00:00,"2021-12-13T23:13:11.768Z hopr:cover-traffic strategy tick: 1639437191768 balance:5833942472499236912 open: close: 
",2021-12-13T23:13:11.768Z
2021-12-13 23:13:25.640116+00:00,"2021-12-13T23:13:22.860Z hopr:cover-traffic strategy tick: 1639437202860 balance:5833942472499236912 open: close: 
",2021-12-13T23:13:22.860Z
2021-12-13 23:13:35.726130+00:00,"2021-12-13T23:13:34.002Z hopr:cover-traffic strategy tick: 1639437214002 balance:5833942472499236912 open: close: 
",2021-12-13T23:13:34.002Z
2021-12-13 23:13:45.726324+00:00,"2021-12-13T23:13:45.104Z hopr:cover-traffic strategy tick: 1639437225104 balance:5833942472499236912 open: close: 
",2021-12-13T23:13:45.104Z
2021-12-13 23:14:01.811488+00:00,"2021-12-13T23:13:56.251Z hopr:cover-traffic strategy tick: 1639437236251 balance:5833942472499236912 open: close: 
",2021-12-13T23:13:56.251Z
2021-12-13 23:14:09.759008+00:00,"2021-12-13T23:14:07.428Z hopr:cover-traffic strategy tick: 1639437247428 balance:5833942472499236912 open: close: 
",2021-12-13T23:14:07.428Z
2021-12-13 23:14:21.856967+00:00,"2021-12-13T23:14:18.574Z hopr:cover-traffic strategy tick: 1639437258574 balance:5833942472499236912 open: close: 
",2021-12-13T23:14:18.574Z
2021-12-13 23:14:33.907778+00:00,"2021-12-13T23:14:29.717Z hopr:cover-traffic strategy tick: 1639437269717 balance:5833942472499236912 open: close: 
",2021-12-13T23:14:29.717Z
2021-12-13 23:14:45.953959+00:00,"2021-12-13T23:14:40.878Z hopr:cover-traffic strategy tick: 1639437280877 balance:5833942472499236912 open: close: 
",2021-12-13T23:14:40.878Z
2021-12-13 23:14:57.746009+00:00,"2021-12-13T23:14:52.033Z hopr:cover-traffic strategy tick: 1639437292033 balance:5833942472499236912 open: close: 
",2021-12-13T23:14:52.033Z
2021-12-13 23:15:08.905557+00:00,"2021-12-13T23:15:03.146Z hopr:cover-traffic strategy tick: 1639437303146 balance:5833942472499236912 open: close: 
",2021-12-13T23:15:03.146Z
2021-12-13 23:15:20.040069+00:00,"2021-12-13T23:15:14.295Z hopr:cover-traffic strategy tick: 1639437314295 balance:5833942472499236912 open: close: 
",2021-12-13T23:15:14.295Z
2021-12-13 23:15:26.061393+00:00,"2021-12-13T23:15:25.392Z hopr:cover-traffic strategy tick: 1639437325392 balance:5833942472499236912 open: close: 
",2021-12-13T23:15:25.392Z
2021-12-13 23:15:38.987375+00:00,"2021-12-13T23:15:36.492Z hopr:cover-traffic strategy tick: 1639437336492 balance:5833942472499236912 open: close: 
",2021-12-13T23:15:36.492Z
2021-12-13 23:15:49.065544+00:00,"2021-12-13T23:15:47.677Z hopr:cover-traffic strategy tick: 1639437347677 balance:5833942472499236912 open: close: 
",2021-12-13T23:15:47.677Z
2021-12-13 23:16:02.099869+00:00,"2021-12-13T23:15:58.766Z hopr:cover-traffic strategy tick: 1639437358766 balance:5833942472499236912 open: close: 
",2021-12-13T23:15:58.766Z
2021-12-13 23:16:12.814602+00:00,"2021-12-13T23:16:09.854Z hopr:cover-traffic strategy tick: 1639437369854 balance:5833942472499236912 open: close: 
",2021-12-13T23:16:09.854Z
2021-12-13 23:16:22.692246+00:00,"2021-12-13T23:16:20.994Z hopr:cover-traffic strategy tick: 1639437380994 balance:5833942472499236912 open: close: 
",2021-12-13T23:16:20.994Z
2021-12-13 23:16:32.733893+00:00,"2021-12-13T23:16:32.108Z hopr:cover-traffic strategy tick: 1639437392108 balance:5833942472499236912 open: close: 
",2021-12-13T23:16:32.108Z
2021-12-13 23:16:48.819571+00:00,"2021-12-13T23:16:43.204Z hopr:cover-traffic strategy tick: 1639437403204 balance:5833942472499236912 open: close: 
",2021-12-13T23:16:43.204Z
2021-12-13 23:16:55.741311+00:00,"2021-12-13T23:16:54.394Z hopr:cover-traffic strategy tick: 1639437414394 balance:5833942472499236912 open: close: 
",2021-12-13T23:16:54.394Z
2021-12-13 23:17:08.850553+00:00,"2021-12-13T23:17:05.474Z hopr:cover-traffic strategy tick: 1639437425474 balance:5833942472499236912 open: close: 
",2021-12-13T23:17:05.474Z
2021-12-13 23:17:20.861374+00:00,"2021-12-13T23:17:16.563Z hopr:cover-traffic strategy tick: 1639437436563 balance:5833942472499236912 open: close: 
",2021-12-13T23:17:16.563Z
2021-12-13 23:17:30.763410+00:00,"2021-12-13T23:17:27.685Z hopr:cover-traffic strategy tick: 1639437447685 balance:5833942472499236912 open: close: 
",2021-12-13T23:17:27.685Z
2021-12-13 23:17:43.024636+00:00,"2021-12-13T23:17:38.814Z hopr:cover-traffic strategy tick: 1639437458814 balance:5833942472499236912 open: close: 
",2021-12-13T23:17:38.814Z
2021-12-13 23:17:53.748658+00:00,"2021-12-13T23:17:49.889Z hopr:cover-traffic strategy tick: 1639437469889 balance:5833942472499236912 open: close: 
",2021-12-13T23:17:49.889Z
2021-12-13 23:18:03.808386+00:00,"2021-12-13T23:18:01.052Z hopr:cover-traffic strategy tick: 1639437481052 balance:5833942472499236912 open: close: 
",2021-12-13T23:18:01.052Z
2021-12-13 23:18:13.883715+00:00,"2021-12-13T23:18:12.147Z hopr:cover-traffic strategy tick: 1639437492147 balance:5833942472499236912 open: close: 
",2021-12-13T23:18:12.147Z
2021-12-13 23:18:23.873661+00:00,"2021-12-13T23:18:23.254Z hopr:cover-traffic strategy tick: 1639437503254 balance:5833942472499236912 open: close: 
",2021-12-13T23:18:23.254Z
2021-12-13 23:18:39.695296+00:00,"2021-12-13T23:18:34.416Z hopr:cover-traffic strategy tick: 1639437514416 balance:5833942472499236912 open: close: 
",2021-12-13T23:18:34.416Z
2021-12-13 23:18:50.868270+00:00,"2021-12-13T23:18:45.546Z hopr:cover-traffic strategy tick: 1639437525546 balance:5833942472499236912 open: close: 
",2021-12-13T23:18:45.546Z
2021-12-13 23:18:57.964229+00:00,"2021-12-13T23:18:56.624Z hopr:cover-traffic strategy tick: 1639437536624 balance:5833942472499236912 open: close: 
",2021-12-13T23:18:56.624Z
2021-12-13 23:19:10.023873+00:00,"2021-12-13T23:19:07.842Z hopr:cover-traffic strategy tick: 1639437547842 balance:5833942472499236912 open: close: 
",2021-12-13T23:19:07.842Z
2021-12-13 23:19:22.964998+00:00,"2021-12-13T23:19:18.942Z hopr:cover-traffic strategy tick: 1639437558942 balance:5833942472499236912 open: close: 
",2021-12-13T23:19:18.942Z
2021-12-13 23:19:36.014251+00:00,"2021-12-13T23:19:30.105Z hopr:cover-traffic strategy tick: 1639437570104 balance:5833942472499236912 open: close: 
",2021-12-13T23:19:30.105Z
2021-12-13 23:19:46.884633+00:00,"2021-12-13T23:19:41.302Z hopr:cover-traffic strategy tick: 1639437581302 balance:5833942472499236912 open: close: 
",2021-12-13T23:19:41.302Z
2021-12-13 23:19:58.101390+00:00,"2021-12-13T23:19:52.442Z hopr:cover-traffic strategy tick: 1639437592442 balance:5833942472499236912 open: close: 
",2021-12-13T23:19:52.442Z
2021-12-13 23:20:06.320228+00:00,"2021-12-13T23:20:03.515Z hopr:cover-traffic strategy tick: 1639437603515 balance:5833942472499236912 open: close: 
",2021-12-13T23:20:03.515Z
2021-12-13 23:20:18.002992+00:00,"2021-12-13T23:20:14.642Z hopr:cover-traffic strategy tick: 1639437614642 balance:5833942472499236912 open: close: 
",2021-12-13T23:20:14.642Z
2021-12-13 23:20:29.165177+00:00,"2021-12-13T23:20:25.784Z hopr:cover-traffic strategy tick: 1639437625784 balance:5833942472499236912 open: close: 
",2021-12-13T23:20:25.784Z
2021-12-13 23:20:40.951027+00:00,"2021-12-13T23:20:36.904Z hopr:cover-traffic strategy tick: 1639437636904 balance:5833942472499236912 open: close: 
",2021-12-13T23:20:36.904Z
2021-12-13 23:20:50.823331+00:00,"2021-12-13T23:20:48.031Z hopr:cover-traffic strategy tick: 1639437648030 balance:5833942472499236912 open: close: 
",2021-12-13T23:20:48.031Z
2021-12-13 23:21:00.841664+00:00,"2021-12-13T23:20:59.106Z hopr:cover-traffic strategy tick: 1639437659106 balance:5833942472499236912 open: close: 
",2021-12-13T23:20:59.106Z
2021-12-13 23:21:10.841391+00:00,"2021-12-13T23:21:10.170Z hopr:cover-traffic strategy tick: 1639437670170 balance:5833942472499236912 open: close: 
",2021-12-13T23:21:10.170Z
2021-12-13 23:21:26.819871+00:00,"2021-12-13T23:21:21.346Z hopr:cover-traffic strategy tick: 1639437681346 balance:5833942472499236912 open: close: 
",2021-12-13T23:21:21.346Z
2021-12-13 23:21:37.938608+00:00,"2021-12-13T23:21:32.533Z hopr:cover-traffic strategy tick: 1639437692533 balance:5833942472499236912 open: close: 
",2021-12-13T23:21:32.533Z
2021-12-13 23:21:43.849652+00:00,"2021-12-13T23:21:43.592Z hopr:cover-traffic strategy tick: 1639437703592 balance:5833942472499236912 open: close: 
",2021-12-13T23:21:43.592Z
2021-12-13 23:21:59.874100+00:00,"2021-12-13T23:21:54.762Z hopr:cover-traffic strategy tick: 1639437714762 balance:5833942472499236912 open: close: 
",2021-12-13T23:21:54.762Z
2021-12-13 23:22:06.888797+00:00,"2021-12-13T23:22:05.838Z hopr:cover-traffic strategy tick: 1639437725838 balance:5833942472499236912 open: close: 
",2021-12-13T23:22:05.838Z
2021-12-13 23:22:18.104305+00:00,"2021-12-13T23:22:16.902Z hopr:cover-traffic strategy tick: 1639437736902 balance:5833942472499236912 open: close: 
",2021-12-13T23:22:16.902Z
2021-12-13 23:22:30.884627+00:00,"2021-12-13T23:22:28.064Z hopr:cover-traffic strategy tick: 1639437748064 balance:5833942472499236912 open: close: 
",2021-12-13T23:22:28.064Z
2021-12-13 23:22:41.881627+00:00,"2021-12-13T23:22:39.131Z hopr:cover-traffic strategy tick: 1639437759131 balance:5833942472499236912 open: close: 
",2021-12-13T23:22:39.131Z
2021-12-13 23:22:51.960187+00:00,"2021-12-13T23:22:50.224Z hopr:cover-traffic strategy tick: 1639437770224 balance:5833942472499236912 open: close: 
",2021-12-13T23:22:50.224Z
2021-12-13 23:23:01.951426+00:00,"2021-12-13T23:23:01.369Z hopr:cover-traffic strategy tick: 1639437781369 balance:5833942472499236912 open: close: 
",2021-12-13T23:23:01.369Z
2021-12-13 23:23:17.790147+00:00,"2021-12-13T23:23:12.475Z hopr:cover-traffic strategy tick: 1639437792475 balance:5833942472499236912 open: close: 
",2021-12-13T23:23:12.475Z
2021-12-13 23:23:28.956259+00:00,"2021-12-13T23:23:23.649Z hopr:cover-traffic strategy tick: 1639437803649 balance:5833942472499236912 open: close: 
",2021-12-13T23:23:23.649Z
2021-12-13 23:23:38.848652+00:00,"2021-12-13T23:23:34.817Z hopr:cover-traffic strategy tick: 1639437814817 balance:5833942472499236912 open: close: 
",2021-12-13T23:23:34.817Z
2021-12-13 23:23:49.909085+00:00,"2021-12-13T23:23:45.879Z hopr:cover-traffic strategy tick: 1639437825879 balance:5833942472499236912 open: close: 
",2021-12-13T23:23:45.879Z
2021-12-13 23:24:02.100359+00:00,"2021-12-13T23:23:57.111Z hopr:cover-traffic strategy tick: 1639437837111 balance:5833942472499236912 open: close: 
",2021-12-13T23:23:57.111Z
2021-12-13 23:24:14.181773+00:00,"2021-12-13T23:24:08.277Z hopr:cover-traffic strategy tick: 1639437848277 balance:5833942472499236912 open: close: 
",2021-12-13T23:24:08.277Z
2021-12-13 23:24:20.286244+00:00,"2021-12-13T23:24:19.342Z hopr:cover-traffic strategy tick: 1639437859341 balance:5833942472499236912 open: close: 
",2021-12-13T23:24:19.342Z
2021-12-13 23:24:33.282901+00:00,"2021-12-13T23:24:30.438Z hopr:cover-traffic strategy tick: 1639437870438 balance:5833942472499236912 open: close: 
",2021-12-13T23:24:30.438Z
2021-12-13 23:24:44.934760+00:00,"2021-12-13T23:24:41.580Z hopr:cover-traffic strategy tick: 1639437881580 balance:5833942472499236912 open: close: 
",2021-12-13T23:24:41.580Z
2021-12-13 23:24:56.943667+00:00,"2021-12-13T23:24:52.671Z hopr:cover-traffic strategy tick: 1639437892671 balance:5833942472499236912 open: close: 
",2021-12-13T23:24:52.671Z
2021-12-13 23:25:08.144451+00:00,"2021-12-13T23:25:03.836Z hopr:cover-traffic strategy tick: 1639437903836 balance:5833942472499236912 open: close: 
",2021-12-13T23:25:03.836Z
2021-12-13 23:25:18.986516+00:00,"2021-12-13T23:25:14.944Z hopr:cover-traffic strategy tick: 1639437914944 balance:5833942472499236912 open: close: 
",2021-12-13T23:25:14.944Z
2021-12-13 23:25:29.997032+00:00,"2021-12-13T23:25:26.059Z hopr:cover-traffic strategy tick: 1639437926059 balance:5833942472499236912 open: close: 
",2021-12-13T23:25:26.059Z
2021-12-13 23:25:40.006187+00:00,"2021-12-13T23:25:37.173Z hopr:cover-traffic strategy tick: 1639437937173 balance:5833942472499236912 open: close: 
",2021-12-13T23:25:37.173Z
2021-12-13 23:25:50.003168+00:00,"2021-12-13T23:25:48.345Z hopr:cover-traffic strategy tick: 1639437948345 balance:5833942472499236912 open: close: 
",2021-12-13T23:25:48.345Z
2021-12-13 23:26:00.003032+00:00,"2021-12-13T23:25:59.401Z hopr:cover-traffic strategy tick: 1639437959401 balance:5833942472499236912 open: close: 
",2021-12-13T23:25:59.401Z
2021-12-13 23:26:16.200226+00:00,"2021-12-13T23:26:10.545Z hopr:cover-traffic strategy tick: 1639437970545 balance:5833942472499236912 open: close: 
",2021-12-13T23:26:10.545Z
2021-12-13 23:26:23.204255+00:00,"2021-12-13T23:26:21.736Z hopr:cover-traffic strategy tick: 1639437981736 balance:5833942472499236912 open: close: 
",2021-12-13T23:26:21.736Z
2021-12-13 23:26:33.927222+00:00,"2021-12-13T23:26:32.797Z hopr:cover-traffic strategy tick: 1639437992797 balance:5833942472499236912 open: close: 
",2021-12-13T23:26:32.797Z
2021-12-13 23:26:45.079876+00:00,"2021-12-13T23:26:43.916Z hopr:cover-traffic strategy tick: 1639438003916 balance:5833942472499236912 open: close: 
",2021-12-13T23:26:43.916Z
2021-12-13 23:26:56.120863+00:00,"2021-12-13T23:26:55.082Z hopr:cover-traffic strategy tick: 1639438015082 balance:5833942472499236912 open: close: 
",2021-12-13T23:26:55.082Z
2021-12-13 23:27:11.157293+00:00,"2021-12-13T23:27:06.155Z hopr:cover-traffic strategy tick: 1639438026155 balance:5833942472499236912 open: close: 
",2021-12-13T23:27:06.155Z
2021-12-13 23:27:23.208049+00:00,"2021-12-13T23:27:17.327Z hopr:cover-traffic strategy tick: 1639438037327 balance:5833942472499236912 open: close: 
",2021-12-13T23:27:17.327Z
2021-12-13 23:27:29.151387+00:00,"2021-12-13T23:27:28.540Z hopr:cover-traffic strategy tick: 1639438048540 balance:5833942472499236912 open: close: 
",2021-12-13T23:27:28.540Z
2021-12-13 23:27:42.422618+00:00,"2021-12-13T23:27:39.612Z hopr:cover-traffic strategy tick: 1639438059612 balance:5833942472499236912 open: close: 
",2021-12-13T23:27:39.612Z
2021-12-13 23:27:54.082512+00:00,"2021-12-13T23:27:50.691Z hopr:cover-traffic strategy tick: 1639438070690 balance:5833942472499236912 open: close: 
",2021-12-13T23:27:50.691Z
2021-12-13 23:28:06.245376+00:00,"2021-12-13T23:28:01.906Z hopr:cover-traffic strategy tick: 1639438081906 balance:5833942472499236912 open: close: 
",2021-12-13T23:28:01.906Z
2021-12-13 23:28:17.287363+00:00,"2021-12-13T23:28:13.046Z hopr:cover-traffic strategy tick: 1639438093046 balance:5833942472499236912 open: close: 
",2021-12-13T23:28:13.046Z
2021-12-13 23:28:27.273738+00:00,"2021-12-13T23:28:24.100Z hopr:cover-traffic strategy tick: 1639438104100 balance:5833942472499236912 open: close: 
",2021-12-13T23:28:24.100Z
2021-12-13 23:28:37.403738+00:00,"2021-12-13T23:28:35.248Z hopr:cover-traffic strategy tick: 1639438115248 balance:5833942472499236912 open: close: 
",2021-12-13T23:28:35.248Z
2021-12-13 23:28:50.279426+00:00,"2021-12-13T23:28:46.329Z hopr:cover-traffic strategy tick: 1639438126329 balance:5833942472499236912 open: close: 
",2021-12-13T23:28:46.329Z
2021-12-13 23:29:01.514475+00:00,"2021-12-13T23:28:57.421Z hopr:cover-traffic strategy tick: 1639438137421 balance:5833942472499236912 open: close: 
",2021-12-13T23:28:57.421Z
2021-12-13 23:29:11.385467+00:00,"2021-12-13T23:29:08.559Z hopr:cover-traffic strategy tick: 1639438148559 balance:5833942472499236912 open: close: 
",2021-12-13T23:29:08.559Z
2021-12-13 23:29:21.247120+00:00,"2021-12-13T23:29:19.692Z hopr:cover-traffic strategy tick: 1639438159692 balance:5833942472499236912 open: close: 
",2021-12-13T23:29:19.692Z
2021-12-13 23:29:32.480997+00:00,"2021-12-13T23:29:30.750Z hopr:cover-traffic strategy tick: 1639438170750 balance:5833942472499236912 open: close: 
",2021-12-13T23:29:30.750Z
2021-12-13 23:29:42.387550+00:00,"2021-12-13T23:29:41.856Z hopr:cover-traffic strategy tick: 1639438181856 balance:5833942472499236912 open: close: 
",2021-12-13T23:29:41.856Z
2021-12-13 23:29:57.562589+00:00,"2021-12-13T23:29:52.976Z hopr:cover-traffic strategy tick: 1639438192976 balance:5833942472499236912 open: close: 
",2021-12-13T23:29:52.976Z
2021-12-13 23:30:07.620090+00:00,"2021-12-13T23:30:04.079Z hopr:cover-traffic strategy tick: 1639438204079 balance:5833942472499236912 open: close: 
",2021-12-13T23:30:04.079Z
2021-12-13 23:30:17.313882+00:00,"2021-12-13T23:30:15.307Z hopr:cover-traffic strategy tick: 1639438215307 balance:5833942472499236912 open: close: 
",2021-12-13T23:30:15.307Z
2021-12-13 23:30:27.246059+00:00,"2021-12-13T23:30:26.396Z hopr:cover-traffic strategy tick: 1639438226396 balance:5833942472499236912 open: close: 
",2021-12-13T23:30:26.396Z
2021-12-13 23:30:42.180827+00:00,"2021-12-13T23:30:37.545Z hopr:cover-traffic strategy tick: 1639438237545 balance:5833942472499236912 open: close: 
",2021-12-13T23:30:37.545Z
2021-12-13 23:30:52.217837+00:00,"2021-12-13T23:30:48.675Z hopr:cover-traffic strategy tick: 1639438248675 balance:5833942472499236912 open: close: 
",2021-12-13T23:30:48.675Z
2021-12-13 23:31:02.427681+00:00,"2021-12-13T23:30:59.757Z hopr:cover-traffic strategy tick: 1639438259757 balance:5833942472499236912 open: close: 
",2021-12-13T23:30:59.757Z
2021-12-13 23:31:13.439663+00:00,"2021-12-13T23:31:10.913Z hopr:cover-traffic strategy tick: 1639438270912 balance:5833942472499236912 open: close: 
",2021-12-13T23:31:10.913Z
2021-12-13 23:31:23.462177+00:00,"2021-12-13T23:31:22.037Z hopr:cover-traffic strategy tick: 1639438282037 balance:5833942472499236912 open: close: 
",2021-12-13T23:31:22.037Z
2021-12-13 23:31:38.246422+00:00,"2021-12-13T23:31:33.154Z hopr:cover-traffic strategy tick: 1639438293154 balance:5833942472499236912 open: close: 
",2021-12-13T23:31:33.154Z
2021-12-13 23:31:48.310246+00:00,"2021-12-13T23:31:44.244Z hopr:cover-traffic strategy tick: 1639438304244 balance:5833942472499236912 open: close: 
",2021-12-13T23:31:44.244Z
2021-12-13 23:31:59.304733+00:00,"2021-12-13T23:31:55.392Z hopr:cover-traffic strategy tick: 1639438315391 balance:5833942472499236912 open: close: 
",2021-12-13T23:31:55.392Z
2021-12-13 23:32:09.397287+00:00,"2021-12-13T23:32:06.479Z hopr:cover-traffic strategy tick: 1639438326479 balance:5833942472499236912 open: close: 
",2021-12-13T23:32:06.479Z
2021-12-13 23:32:19.307748+00:00,"2021-12-13T23:32:17.577Z hopr:cover-traffic strategy tick: 1639438337577 balance:5833942472499236912 open: close: 
",2021-12-13T23:32:17.577Z
2021-12-13 23:32:29.305200+00:00,"2021-12-13T23:32:28.708Z hopr:cover-traffic strategy tick: 1639438348707 balance:5833942472499236912 open: close: 
",2021-12-13T23:32:28.708Z
2021-12-13 23:32:44.415394+00:00,"2021-12-13T23:32:39.937Z hopr:cover-traffic strategy tick: 1639438359937 balance:5833942472499236912 open: close: 
",2021-12-13T23:32:39.937Z
2021-12-13 23:32:54.432349+00:00,"2021-12-13T23:32:51.035Z hopr:cover-traffic strategy tick: 1639438371034 balance:5833942472499236912 open: close: 
",2021-12-13T23:32:51.035Z
2021-12-13 23:33:04.585763+00:00,"2021-12-13T23:33:02.209Z hopr:cover-traffic strategy tick: 1639438382209 balance:5833942472499236912 open: close: 
",2021-12-13T23:33:02.209Z
2021-12-13 23:33:14.334059+00:00,"2021-12-13T23:33:13.298Z hopr:cover-traffic strategy tick: 1639438393298 balance:5833942472499236912 open: close: 
",2021-12-13T23:33:13.298Z
2021-12-13 23:33:29.385911+00:00,"2021-12-13T23:33:24.375Z hopr:cover-traffic strategy tick: 1639438404375 balance:5833942472499236912 open: close: 
",2021-12-13T23:33:24.375Z
2021-12-13 23:33:39.429907+00:00,"2021-12-13T23:33:35.548Z hopr:cover-traffic strategy tick: 1639438415548 balance:5833942472499236912 open: close: 
",2021-12-13T23:33:35.548Z
2021-12-13 23:33:50.480665+00:00,"2021-12-13T23:33:46.656Z hopr:cover-traffic strategy tick: 1639438426656 balance:5833942472499236912 open: close: 
",2021-12-13T23:33:46.656Z
