g_time,message,node_time
2021-11-13 00:59:05.772032+00:00,"2021-11-13T00:59:00.440Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T00:59:00.440Z
2021-11-13 00:59:05.772032+00:00,"2021-11-13T00:59:00.652Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T00:59:00.652Z
2021-11-13 00:59:43.164373+00:00,"2021-11-13T00:59:38.391Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T00:59:38.391Z
2021-11-13 00:59:43.164373+00:00,"2021-11-13T00:59:38.590Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T00:59:38.590Z
2021-11-13 01:00:23.862718+00:00,"2021-11-13T01:00:18.091Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:00:18.091Z
2021-11-13 01:00:23.862718+00:00,"2021-11-13T01:00:18.292Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:00:18.292Z
2021-11-13 01:01:00.585177+00:00,"2021-11-13T01:00:55.626Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:00:55.626Z
2021-11-13 01:01:00.585177+00:00,"2021-11-13T01:00:55.825Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:00:55.825Z
2021-11-13 01:01:41.617519+00:00,"2021-11-13T01:01:35.407Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:01:35.407Z
2021-11-13 01:01:41.617519+00:00,"2021-11-13T01:01:35.691Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:01:35.691Z
2021-11-13 01:02:19.661033+00:00,"2021-11-13T01:02:14.181Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:02:14.181Z
2021-11-13 01:02:19.661033+00:00,"2021-11-13T01:02:14.386Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:02:14.386Z
2021-11-13 01:02:53.930068+00:00,"2021-11-13T01:02:52.947Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:02:52.947Z
2021-11-13 01:02:53.930068+00:00,"2021-11-13T01:02:53.165Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:02:53.165Z
2021-11-13 01:03:32.133000+00:00,"2021-11-13T01:03:31.334Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:03:31.334Z
2021-11-13 01:03:32.133000+00:00,"2021-11-13T01:03:31.536Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:03:31.536Z
2021-11-13 01:04:10.679170+00:00,"2021-11-13T01:04:10.194Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:04:10.194Z
2021-11-13 01:04:10.679170+00:00,"2021-11-13T01:04:10.398Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:04:10.398Z
2021-11-13 01:04:50.410611+00:00,"2021-11-13T01:04:49.328Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:04:49.328Z
2021-11-13 01:04:50.410611+00:00,"2021-11-13T01:04:49.545Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:04:49.545Z
2021-11-13 01:05:32.737358+00:00,"2021-11-13T01:05:27.710Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:05:27.710Z
2021-11-13 01:05:32.737358+00:00,"2021-11-13T01:05:27.901Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:05:27.901Z
2021-11-13 01:06:13.240228+00:00,"2021-11-13T01:06:07.697Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:06:07.697Z
2021-11-13 01:06:13.240228+00:00,"2021-11-13T01:06:07.907Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:06:07.907Z
2021-11-13 01:06:51.439569+00:00,"2021-11-13T01:06:47.576Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:06:47.576Z
2021-11-13 01:06:51.439569+00:00,"2021-11-13T01:06:47.775Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:06:47.775Z
2021-11-13 01:07:31.892405+00:00,"2021-11-13T01:07:26.845Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:07:26.845Z
2021-11-13 01:07:31.892405+00:00,"2021-11-13T01:07:27.048Z hopr-core setting channel strategy from passive to covertraffic
",2021-11-13T01:07:27.048Z
2021-11-13 01:08:10.647381+00:00,"2021-11-13T01:08:05.404Z hopr-core setting channel strategy from undefined to passive
",2021-11-13T01:08:05.404Z
