insertId,"jsonPayload.""cos.googleapis.com/container_id""","jsonPayload.""cos.googleapis.com/stream""",jsonPayload.message,"labels.""compute.googleapis.com/resource_name""",logName,receiveTimestamp,resource.labels.instance_id,resource.labels.project_id,resource.labels.zone,resource.type,timestamp
xtv3itsfbe6oxnpnw,b88769d94a573d04fc372aaa7197be59c16c4f659b16ed2ae70d307ec8bf588a,stderr,"2021-10-06T15:17:41.395Z hopr:cover-traffic strategy tick: 1633533461395 balance:999999999999996000 open: close: 
",f9a177c8b7a2,projects/hoprassociation/logs/cos_containers,2021-10-06T15:17:41.722746997Z,6918522443911922678,hoprassociation,europe-west6-a,gce_instance,2021-10-06T15:17:41.397569180Z
xtv3itsfbe6oxnpfe,b88769d94a573d04fc372aaa7197be59c16c4f659b16ed2ae70d307ec8bf588a,stderr,"2021-10-06T15:17:31.078Z hopr:cover-traffic strategy tick: 1633533451078 balance:999999999999996000 open: close: 
",f9a177c8b7a2,projects/hoprassociation/logs/cos_containers,2021-10-06T15:17:35.908011908Z,6918522443911922678,hoprassociation,europe-west6-a,gce_instance,2021-10-06T15:17:31.080010049Z
xtv3itsfbe6oxnovf,b88769d94a573d04fc372aaa7197be59c16c4f659b16ed2ae70d307ec8bf588a,stderr,"2021-10-06T15:17:20.844Z hopr:cover-traffic strategy tick: 1633533440844 balance:999999999999996000 open: close: 
",f9a177c8b7a2,projects/hoprassociation/logs/cos_containers,2021-10-06T15:17:23.844293736Z,6918522443911922678,hoprassociation,europe-west6-a,gce_instance,2021-10-06T15:17:20.845363327Z
xtv3itsfbe6oxnomw,b88769d94a573d04fc372aaa7197be59c16c4f659b16ed2ae70d307ec8bf588a,stderr,"2021-10-06T15:17:10.615Z hopr:cover-traffic strategy tick: 1633533430615 balance:999999999999996000 open: close: 
",f9a177c8b7a2,projects/hoprassociation/logs/cos_containers,2021-10-06T15:17:13.713244053Z,6918522443911922678,hoprassociation,europe-west6-a,gce_instance,2021-10-06T15:17:10.617058555Z
xtv3itsfbe6oxnodf,b88769d94a573d04fc372aaa7197be59c16c4f659b16ed2ae70d307ec8bf588a,stderr,"2021-10-06T15:17:00.294Z hopr:cover-traffic strategy tick: 1633533420294 balance:999999999999996000 open: close: 
",f9a177c8b7a2,projects/hoprassociation/logs/cos_containers,2021-10-06T15:17:02.872224372Z,6918522443911922678,hoprassociation,europe-west6-a,gce_instance,2021-10-06T15:17:00.295562543Z
xtv3itsfbe6oxnnus,b88769d94a573d04fc372aaa7197be59c16c4f659b16ed2ae70d307ec8bf588a,stderr,"2021-10-06T15:16:50.026Z hopr:cover-traffic strategy tick: 1633533410026 balance:999999999999996000 open: close: 
",f9a177c8b7a2,projects/hoprassociation/logs/cos_containers,2021-10-06T15:16:52.870680831Z,6918522443911922678,hoprassociation,europe-west6-a,gce_instance,2021-10-06T15:16:50.028961556Z
xtv3itsfbe6oxnnkd,b88769d94a573d04fc372aaa7197be59c16c4f659b16ed2ae70d307ec8bf588a,stderr,"2021-10-06T15:16:39.149Z hopr:cover-traffic strategy tick: 1633533399148 balance:999999999999996000 open:16Uiu2HAmEFfZu4EGiLnkcoCMxz2vJdHEsp34hoW3XRPQk7fxYzU3 close: 
",f9a177c8b7a2,projects/hoprassociation/logs/cos_containers,2021-10-06T15:16:40.848136190Z,6918522443911922678,hoprassociation,europe-west6-a,gce_instance,2021-10-06T15:16:39.150068745Z
xtv3itsfbe6oxnmgh,b88769d94a573d04fc372aaa7197be59c16c4f659b16ed2ae70d307ec8bf588a,stderr,"2021-10-06T15:15:52.398Z hopr:cover-traffic strategy tick: 1633533352398 balance:999999999999997000 open:16Uiu2HAmEFfZu4EGiLnkcoCMxz2vJdHEsp34hoW3XRPQk7fxYzU3 close: 
",f9a177c8b7a2,projects/hoprassociation/logs/cos_containers,2021-10-06T15:15:52.725396371Z,6918522443911922678,hoprassociation,europe-west6-a,gce_instance,2021-10-06T15:15:52.399905472Z
xtv3itsfbe6oxnlyo,b88769d94a573d04fc372aaa7197be59c16c4f659b16ed2ae70d307ec8bf588a,stderr,"2021-10-06T15:15:41.916Z hopr:cover-traffic strategy tick: 1633533341916 balance:999999999999997000 open: close: 
",f9a177c8b7a2,projects/hoprassociation/logs/cos_containers,2021-10-06T15:15:46.712813503Z,6918522443911922678,hoprassociation,europe-west6-a,gce_instance,2021-10-06T15:15:41.918342644Z
xtv3itsfbe6oxnlpb,b88769d94a573d04fc372aaa7197be59c16c4f659b16ed2ae70d307ec8bf588a,stderr,"2021-10-06T15:15:31.637Z hopr:cover-traffic strategy tick: 1633533331637 balance:999999999999997000 open: close: 
",f9a177c8b7a2,projects/hoprassociation/logs/cos_containers,2021-10-06T15:15:36.691886115Z,6918522443911922678,hoprassociation,europe-west6-a,gce_instance,2021-10-06T15:15:31.663372756Z
xtv3itsfbe6oxnlgt,b88769d94a573d04fc372aaa7197be59c16c4f659b16ed2ae70d307ec8bf588a,stderr,"2021-10-06T15:15:21.317Z hopr:cover-traffic strategy tick: 1633533321317 balance:999999999999997000 open: close: 
",f9a177c8b7a2,projects/hoprassociation/logs/cos_containers,2021-10-06T15:15:25.783311065Z,6918522443911922678,hoprassociation,europe-west6-a,gce_instance,2021-10-06T15:15:21.318719549Z
